x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32
0.3379726707935333,0.17208123207092285,0.34768855571746826,0.15423038601875305,0.3526322543621063,0.15483461320400238,0.35680538415908813,0.15549373626708984,0.3310367166996002,0.15407395362854004,0.3254301846027374,0.15422722697257996,0.3205358386039734,0.15402337908744812,0.36607304215431213,0.16662181913852692,0.31398090720176697,0.16456426680088043,0.3482833802700043,0.19241687655448914,0.3274025619029999,0.19175638258457184,0.4071062505245209,0.28046172857284546,0.2801021933555603,0.27722910046577454,0.4321232736110687,0.421615868806839,0.25378894805908203,0.42488327622413635,0.4465847909450531,0.54532790184021,0.24335451424121857,0.5452793836593628,0.4525861144065857,0.5833562016487122,0.23581747710704803,0.584771454334259,0.4439038336277008,0.582061767578125,0.24710600078105927,0.5863140225410461,0.4379761815071106,0.5700263381004333,0.2520425617694855,0.5746952295303345,0.3862418830394745,0.5331507921218872,0.3067283034324646,0.5363714098930359,0.3906360864639282,0.7194491624832153,0.3028017282485962,0.7310088276863098,0.39993005990982056,0.8865918517112732,0.3063206076622009,0.899398922920227,0.3864707946777344,0.911665141582489,0.3154856562614441,0.9207063317298889,0.4191833436489105,0.9534429311752319,0.2891329526901245,0.9666355848312378
0.33784085512161255,0.17118701338768005,0.3476925492286682,0.15403389930725098,0.35263603925704956,0.15464261174201965,0.35684722661972046,0.15521417558193207,0.33102723956108093,0.15358631312847137,0.32541656494140625,0.15362325310707092,0.3204818665981293,0.1534445881843567,0.3662640154361725,0.16622772812843323,0.3144034743309021,0.16391167044639587,0.3482445478439331,0.19206340610980988,0.32726994156837463,0.1914185881614685,0.4071587026119232,0.28054922819137573,0.2800127863883972,0.2773914039134979,0.4330904483795166,0.4211648404598236,0.2538149356842041,0.42501237988471985,0.44657397270202637,0.5452964305877686,0.243185356259346,0.5470163226127625,0.4523835778236389,0.5834944248199463,0.23552799224853516,0.5855356454849243,0.4435592591762543,0.5825079083442688,0.24700255692005157,0.5872529745101929,0.43751388788223267,0.5700292587280273,0.2520101070404053,0.575238823890686,0.3862789571285248,0.5314419269561768,0.30698317289352417,0.532547116279602,0.3907753825187683,0.7232991456985474,0.3026942312717438,0.7309433221817017,0.3995424211025238,0.8884613513946533,0.30612531304359436,0.8993532061576843,0.3865855038166046,0.9124537706375122,0.315480500459671,0.920699417591095,0.41895627975463867,0.9552177786827087,0.28924793004989624,0.9661930799484253
0.337727814912796,0.17065374553203583,0.3476946949958801,0.15389925241470337,0.3526383638381958,0.15450987219810486,0.3568773865699768,0.1550215780735016,0.3310105800628662,0.15327119827270508,0.3253943920135498,0.1532386988401413,0.3204156160354614,0.15307465195655823,0.3663979470729828,0.1659470945596695,0.3146577477455139,0.16347452998161316,0.3482089936733246,0.19183646142482758,0.3271499276161194,0.19120416045188904,0.4071921408176422,0.28060099482536316,0.27992862462997437,0.277476042509079,0.43366822600364685,0.42068928480148315,0.25381574034690857,0.4250950813293457,0.4465661644935608,0.5452650189399719,0.24306464195251465,0.5480802655220032,0.45227041840553284,0.5836172103881836,0.23543433845043182,0.5860739946365356,0.44335365295410156,0.5828802585601807,0.24689273536205292,0.5879089832305908,0.4372231066226959,0.5700345635414124,0.2519300580024719,0.5756646394729614,0.38631531596183777,0.5297686457633972,0.3072240948677063,0.5297850966453552,0.3908567726612091,0.7242667078971863,0.30267488956451416,0.7307209372520447,0.3994355797767639,0.8897372484207153,0.3057726323604584,0.8993338942527771,0.38682085275650024,0.9131043553352356,0.3154378831386566,0.9207008481025696,0.4189307689666748,0.9564113020896912,0.2894497513771057,0.9659880995750427
0.33762839436531067,0.17035840451717377,0.34769654273986816,0.15382812917232513,0.3526403307914734,0.15444186329841614,0.3569025993347168,0.1549200564622879,0.33098798990249634,0.15308447182178497,0.32536405324935913,0.15300710499286652,0.32033923268318176,0.15284709632396698,0.36651095747947693,0.1657983660697937,0.3148273825645447,0.1632053703069687,0.3481760025024414,0.19169798493385315,0.32703444361686707,0.19107823073863983,0.4072156846523285,0.28062182664871216,0.27987101674079895,0.27752283215522766,0.43413177132606506,0.4203997254371643,0.25383326411247253,0.4251132905483246,0.44654232263565063,0.5452632904052734,0.24296331405639648,0.5487292408943176,0.45217999815940857,0.5838562250137329,0.23534122109413147,0.586563766002655,0.44317570328712463,0.5833896398544312,0.24675968289375305,0.588499128818512,0.4369446635246277,0.5700912475585938,0.25183576345443726,0.5760201215744019,0.3863254487514496,0.5292453765869141,0.30735549330711365,0.5288258194923401,0.39097994565963745,0.7257972955703735,0.3026167154312134,0.7307064533233643,0.39941081404685974,0.8905335068702698,0.3054242730140686,0.8992824554443359,0.3870665431022644,0.9135245680809021,0.3153643012046814,0.9206870198249817,0.41893118619918823,0.957120954990387,0.28976520895957947,0.9658235311508179
0.33756428956985474,0.17015504837036133,0.34770166873931885,0.1537698656320572,0.35264405608177185,0.15438666939735413,0.3569287657737732,0.15484094619750977,0.3309749960899353,0.15292996168136597,0.32534319162368774,0.1528119146823883,0.32028263807296753,0.1526479572057724,0.366592675447464,0.1656886488199234,0.3149455189704895,0.16295847296714783,0.3481506109237671,0.1915930062532425,0.3269437849521637,0.19098034501075745,0.4072173535823822,0.28062379360198975,0.27984338998794556,0.2775977849960327,0.43438291549682617,0.4201365113258362,0.25383394956588745,0.4251152575016022,0.4465201795101166,0.5452609658241272,0.24287810921669006,0.5490238666534424,0.4521268904209137,0.5840060710906982,0.2352486550807953,0.5868570804595947,0.4430312514305115,0.5837493538856506,0.2466522753238678,0.5888098478317261,0.43672293424606323,0.5701379179954529,0.2517631947994232,0.576187789440155,0.38632678985595703,0.5289660692214966,0.30747246742248535,0.5283285975456238,0.3910488486289978,0.7271393537521362,0.3025234341621399,0.7307035326957703,0.3993678689002991,0.8908939957618713,0.3051064610481262,0.8992611169815063,0.38721758127212524,0.9136922359466553,0.31529921293258667,0.9206917881965637,0.4188755452632904,0.9575980305671692,0.2899816334247589,0.9657724499702454
0.33676841855049133,0.17047055065631866,0.34720879793167114,0.15397794544696808,0.3523705005645752,0.15455737709999084,0.35665422677993774,0.15500159561634064,0.3301272690296173,0.153285413980484,0.3246048092842102,0.1532416194677353,0.319460928440094,0.15316615998744965,0.36654242873191833,0.16569024324417114,0.31493455171585083,0.16337554156780243,0.34771865606307983,0.1917140632867813,0.32633963227272034,0.19136756658554077,0.4070788025856018,0.2806137800216675,0.28012815117836,0.2788398563861847,0.43428435921669006,0.4200943410396576,0.25464677810668945,0.4252546429634094,0.4462200105190277,0.5446121692657471,0.24284200370311737,0.549029529094696,0.4515555799007416,0.5832896828651428,0.23507609963417053,0.5870102047920227,0.4428940713405609,0.5835962295532227,0.24643293023109436,0.5889086127281189,0.43668967485427856,0.5699945688247681,0.2516583800315857,0.5762848258018494,0.38635680079460144,0.5289174914360046,0.30753618478775024,0.5282031893730164,0.39194172620773315,0.7275964617729187,0.3019222021102905,0.7304025292396545,0.39937812089920044,0.8939124345779419,0.30533450841903687,0.8994681239128113,0.38724738359451294,0.9160919785499573,0.3158930540084839,0.9208964705467224,0.41887274384498596,0.9585545659065247,0.2903771996498108,0.9670788049697876
0.33651214838027954,0.1706964671611786,0.34701672196388245,0.15404370427131653,0.3522641062736511,0.15458256006240845,0.3565639853477478,0.15500259399414062,0.3296981453895569,0.1535577028989792,0.3241616189479828,0.1536514014005661,0.3189152479171753,0.15371926128864288,0.36654189229011536,0.16554130613803864,0.31493404507637024,0.16377609968185425,0.3476877510547638,0.19182877242565155,0.32624420523643494,0.19160667061805725,0.40726661682128906,0.2826361656188965,0.2802322506904602,0.27875491976737976,0.4345170855522156,0.4209842383861542,0.25449368357658386,0.4254780113697052,0.44622063636779785,0.5446603298187256,0.24283933639526367,0.549155592918396,0.4515785574913025,0.5835868716239929,0.2350541651248932,0.5870462656021118,0.44301190972328186,0.584220290184021,0.24660459160804749,0.5889126658439636,0.4367603361606598,0.5705479979515076,0.2517956495285034,0.5762873888015747,0.38521048426628113,0.5299552083015442,0.30700168013572693,0.5285475850105286,0.3919849097728729,0.727477490901947,0.30170169472694397,0.7302963733673096,0.3988746702671051,0.8937252163887024,0.3055041432380676,0.8994806408882141,0.3872145116329193,0.9160321354866028,0.31612446904182434,0.9212185740470886,0.4187386929988861,0.9585381150245667,0.291072815656662,0.9674854278564453
0.3362900912761688,0.17089278995990753,0.34681546688079834,0.1541297286748886,0.3521554470062256,0.1546255499124527,0.35646122694015503,0.15501335263252258,0.3293677270412445,0.15381254255771637,0.3238304853439331,0.15399985015392303,0.31852421164512634,0.1541544795036316,0.3665314316749573,0.16543230414390564,0.31493306159973145,0.1641678810119629,0.34765422344207764,0.19194568693637848,0.32617422938346863,0.1918182522058487,0.40737730264663696,0.2837022542953491,0.28030166029930115,0.2786460518836975,0.43466463685035706,0.4214433431625366,0.25438347458839417,0.42561379075050354,0.4462197721004486,0.5447138547897339,0.24283656477928162,0.5491782426834106,0.45157891511917114,0.5838687419891357,0.23504236340522766,0.5870510935783386,0.44307589530944824,0.5846710801124573,0.24674613773822784,0.5889096856117249,0.43680843710899353,0.5709770321846008,0.25190895795822144,0.5762821435928345,0.3845647871494293,0.5305949449539185,0.3066870868206024,0.5288841724395752,0.3920283615589142,0.7273604273796082,0.30162912607192993,0.7302179932594299,0.39866435527801514,0.8935953378677368,0.30569982528686523,0.8995160460472107,0.38721519708633423,0.9159930944442749,0.3162710964679718,0.9214852452278137,0.4187174439430237,0.9585085511207581,0.29141873121261597,0.9677614569664001
0.33606067299842834,0.17103667557239532,0.34660419821739197,0.15420407056808472,0.3520384728908539,0.1546635627746582,0.3563452363014221,0.15502433478832245,0.32907748222351074,0.15401165187358856,0.3235422372817993,0.15425758063793182,0.31820976734161377,0.1544620841741562,0.3665030598640442,0.16533157229423523,0.31493139266967773,0.16446496546268463,0.347603440284729,0.19204656779766083,0.3260746896266937,0.19197331368923187,0.40741825103759766,0.28417128324508667,0.2803579270839691,0.2785569429397583,0.43471604585647583,0.4216991364955902,0.25435447692871094,0.4256996512413025,0.44621092081069946,0.5447912812232971,0.2428411990404129,0.5491703152656555,0.45157137513160706,0.5841097235679626,0.23503971099853516,0.5870441794395447,0.4431073069572449,0.5849963426589966,0.24687638878822327,0.5888927578926086,0.43683308362960815,0.571318507194519,0.2520110607147217,0.5762577056884766,0.3842082619667053,0.5309615135192871,0.30654463171958923,0.5291790962219238,0.39210769534111023,0.7272709012031555,0.30161958932876587,0.7302154302597046,0.39864251017570496,0.8935592770576477,0.3059501051902771,0.8996061682701111,0.38730278611183167,0.9159665703773499,0.3164020776748657,0.921753466129303,0.41867661476135254,0.958486020565033,0.291598916053772,0.968049168586731
0.33586031198501587,0.1711527407169342,0.3464122414588928,0.1542714536190033,0.3519270420074463,0.15469834208488464,0.3562357723712921,0.1550353467464447,0.3288487493991852,0.15417128801345825,0.32330936193466187,0.15445256233215332,0.31796592473983765,0.15468080341815948,0.36647120118141174,0.16524364054203033,0.314929723739624,0.1646992564201355,0.3475489020347595,0.19212792813777924,0.325977623462677,0.1920951008796692,0.40744471549987793,0.28449586033821106,0.28041279315948486,0.27847543358802795,0.43476003408432007,0.4218830168247223,0.2543339431285858,0.42573082447052,0.4462073743343353,0.5448775887489319,0.24285271763801575,0.5491631627082825,0.4515644907951355,0.584320068359375,0.23503735661506653,0.5870254635810852,0.4431329667568207,0.5852857828140259,0.24701027572155,0.5888553261756897,0.4368588328361511,0.5716204047203064,0.25212615728378296,0.5762129426002502,0.3840312063694,0.5311633944511414,0.3064631521701813,0.5293978452682495,0.3922242820262909,0.7272281050682068,0.30162152647972107,0.7302310466766357,0.39864179491996765,0.8931893706321716,0.3062334656715393,0.899709165096283,0.38747480511665344,0.9157158732414246,0.31653088331222534,0.9220190644264221,0.4186422824859619,0.9583624005317688,0.2916724979877472,0.96827232837677
0.3363196849822998,0.16945424675941467,0.34657514095306396,0.15223005414009094,0.3520149886608124,0.15243308246135712,0.3563651144504547,0.15260714292526245,0.3289497494697571,0.15222835540771484,0.32340022921562195,0.1526220142841339,0.3180244565010071,0.15312214195728302,0.3665321469306946,0.16314055025577545,0.31491619348526,0.16388610005378723,0.34790581464767456,0.19098468124866486,0.3263305723667145,0.1912122368812561,0.4079439640045166,0.284445196390152,0.2807086408138275,0.27832838892936707,0.4349915385246277,0.421975702047348,0.25432881712913513,0.4252079427242279,0.44620007276535034,0.5449653267860413,0.24285070598125458,0.5487405061721802,0.4512110650539398,0.5843176245689392,0.23501582443714142,0.5865181088447571,0.44246822595596313,0.5851917266845703,0.24710261821746826,0.5881996154785156,0.43653687834739685,0.5715348124504089,0.2522532045841217,0.5756482481956482,0.38427573442459106,0.5314928293228149,0.3064921498298645,0.5298184156417847,0.3925674557685852,0.7273756861686707,0.301814466714859,0.7301533818244934,0.39934390783309937,0.893311619758606,0.30581143498420715,0.8995882272720337,0.38788679242134094,0.9159265160560608,0.3158683180809021,0.9218771457672119,0.41873255372047424,0.9584194421768188,0.29157155752182007,0.9682743549346924
0.33646485209465027,0.16952618956565857,0.34679001569747925,0.15241487324237823,0.35215920209884644,0.15266984701156616,0.35653507709503174,0.1528119444847107,0.3290652334690094,0.15230108797550201,0.32354044914245605,0.15266984701156616,0.3182066082954407,0.15314538776874542,0.36657363176345825,0.16315717995166779,0.31505945324897766,0.16386350989341736,0.3479887843132019,0.1909981518983841,0.32639336585998535,0.19121578335762024,0.4079117178916931,0.281794935464859,0.28082287311553955,0.2783297896385193,0.4349398612976074,0.42029350996017456,0.2544282376766205,0.4250604808330536,0.4458739757537842,0.5444966554641724,0.24285273253917694,0.5486499667167664,0.4505208134651184,0.5835484862327576,0.2350095957517624,0.5863892436027527,0.4416087567806244,0.5843921899795532,0.24712848663330078,0.588135302066803,0.43576520681381226,0.5708747506141663,0.2522725462913513,0.5755678415298462,0.3843439221382141,0.5304481387138367,0.306511789560318,0.5294737219810486,0.39260172843933105,0.727328896522522,0.30211108922958374,0.7301133871078491,0.3993445336818695,0.8932884931564331,0.3060253858566284,0.899434506893158,0.3879697322845459,0.9158867597579956,0.3160785734653473,0.921805202960968,0.41839665174484253,0.9583914279937744,0.2900818884372711,0.9682742953300476
0.3365604877471924,0.1696048527956009,0.34693998098373413,0.15257535874843597,0.35226333141326904,0.1528702676296234,0.3566570580005646,0.15299060940742493,0.32914918661117554,0.1523762047290802,0.32364150881767273,0.15272316336631775,0.31833457946777344,0.15317387878894806,0.3666080832481384,0.16317081451416016,0.31516578793525696,0.16385558247566223,0.3480480909347534,0.19102001190185547,0.32643404603004456,0.19122569262981415,0.40788617730140686,0.2804481089115143,0.2808942198753357,0.27833956480026245,0.43490877747535706,0.4195157289505005,0.25447601079940796,0.4249764382839203,0.44564875960350037,0.544251561164856,0.2428540736436844,0.5486112833023071,0.45008015632629395,0.5831562280654907,0.23499378561973572,0.5863151550292969,0.4410485625267029,0.5839821696281433,0.24713298678398132,0.5881182551383972,0.43523892760276794,0.5705098509788513,0.2522779405117035,0.575543224811554,0.38439714908599854,0.5300851464271545,0.30651965737342834,0.5294268131256104,0.3926696181297302,0.7272872924804688,0.30236420035362244,0.7301206588745117,0.3993822932243347,0.8932093977928162,0.3062853217124939,0.8993105292320251,0.3881346583366394,0.9157707095146179,0.3163132965564728,0.9217255711555481,0.4182516038417816,0.9583666324615479,0.2892393469810486,0.968284010887146
0.33665043115615845,0.16967234015464783,0.3470681309700012,0.1527090072631836,0.3523530066013336,0.1530344933271408,0.3567611575126648,0.15313854813575745,0.3292204737663269,0.15243704617023468,0.3237228989601135,0.1527649313211441,0.3184332251548767,0.1531945914030075,0.36663827300071716,0.16318245232105255,0.3152424991130829,0.16384656727313995,0.34810346364974976,0.19104070961475372,0.32647544145584106,0.1912354677915573,0.4078710675239563,0.279619425535202,0.2809508144855499,0.2783533036708832,0.4348899722099304,0.41901227831840515,0.2545163333415985,0.4248957335948944,0.4454805850982666,0.5440441966056824,0.2428535670042038,0.5485613942146301,0.44978299736976624,0.5828486680984497,0.23497000336647034,0.5862268209457397,0.44066399335861206,0.5836460590362549,0.2471376657485962,0.5880947709083557,0.4348720908164978,0.5702087879180908,0.252282977104187,0.5755172371864319,0.3844447135925293,0.5299120545387268,0.3065257668495178,0.5294226408004761,0.39271649718284607,0.7272666096687317,0.3025399446487427,0.7301686406135559,0.39943748712539673,0.8931495547294617,0.30650392174720764,0.8992148041725159,0.3883045017719269,0.9156638979911804,0.316522479057312,0.9216602444648743,0.41814979910850525,0.9583413600921631,0.2886827886104584,0.9683182239532471
